page_path,page_title,original_video_title_or_filename,original_mp4_url,youtube_search_query,replacement_youtube_url,candidate_rank,candidate_title,candidate_url,candidate_channel,candidate_duration,candidate_notes
/index.html?p=1709.html,Pháp Luân Công dưới góc nhìn của những người làm trong ngành an ninh và quốc phòng,anninh 1,https://media.dieukydieu.tv/videos/original/anninh-1.mp4,anninh 1 Pháp Luân Công,,2,Pháp Luân Công-bài giảng số 1  Sư Phụ Lý Hồng Chí,https://www.youtube.com/watch?v=2sSNTkgpkUg, 真 善 忍 © Chân Thiện Nhẫn,6381.0,
/index.html?p=1709.html,Pháp Luân Công dưới góc nhìn của những người làm trong ngành an ninh và quốc phòng,anninh 1,https://media.dieukydieu.tv/videos/original/anninh-1.mp4,anninh 1 Pháp Luân Công,,3,Pháp Luân Công dưới góc nhìn của những người làm trong ngành an ninh và quốc phòng,https://www.youtube.com/watch?v=MAPckbac3Lw,Khoa học và Tu luyện,445.0,
/index.html?p=1730.html,Một cuộc diệt chủng lạnh đang diễn ra tại Trung Quốc,diet chung,https://media.dieukydieu.tv/videos/original/diet-chung.mp4,diet chung Pháp Luân Công,,1,Tóm tắt nhanh về Pháp Luân Công trong 5 phút,https://www.youtube.com/watch?v=rCEitbeDUH0,KIẾN THỨC THÚ VỊ Official,332.0,
/index.html?p=1730.html,Một cuộc diệt chủng lạnh đang diễn ra tại Trung Quốc,diet chung,https://media.dieukydieu.tv/videos/original/diet-chung.mp4,diet chung Pháp Luân Công,,2,Trung Quốc đàn áp Pháp Luân Công: Sự thật đang dần sáng tỏ - Nguyện Ước,https://www.youtube.com/watch?v=Un439IXK6Gs,Nguyện Ước,471.0,
/index.html?p=1730.html,Một cuộc diệt chủng lạnh đang diễn ra tại Trung Quốc,diet chung,https://media.dieukydieu.tv/videos/original/diet-chung.mp4,diet chung Pháp Luân Công,,3,Giang Trạch Dân bị kiện vì tội diệt chủng Pháp Luân Công,https://www.youtube.com/watch?v=wjvjv66HkxA,phongtamhoa,174.0,
/index.html?p=1748.html,Pháp Luân Đại Pháp – Lời giải cho cuộc sống,loi giai cuoc song,https://media.dieukydieu.tv/videos/original/loi-giai-cuoc-song.mp4,loi giai cuoc song Pháp Luân Công,,1,Pháp Luân Đại Pháp - Lời giải cho cuộc sống (thuyết minh),https://www.youtube.com/watch?v=nRRW9gn7G2M,Phản Bổn Quy Chân,677.0,
/index.html?p=1748.html,Pháp Luân Đại Pháp – Lời giải cho cuộc sống,loi giai cuoc song,https://media.dieukydieu.tv/videos/original/loi-giai-cuoc-song.mp4,loi giai cuoc song Pháp Luân Công,,2,Pháp Luân Công - Bài giảng công pháp số 7,https://www.youtube.com/watch?v=tyb4rYUNnEY,Ánh Sáng Pháp Luân,4182.0,
/index.html?p=1748.html,Pháp Luân Đại Pháp – Lời giải cho cuộc sống,loi giai cuoc song,https://media.dieukydieu.tv/videos/original/loi-giai-cuoc-song.mp4,loi giai cuoc song Pháp Luân Công,,3,Pháp Luân Đại Pháp   Lời giải cho cuộc sống,https://www.youtube.com/watch?v=JUXs6-nZ2Es,Vũ Trụ Nhân Sinh và Phật Pháp,678.0,
/index.html?p=1751.html,Tập Pháp Luân Công có hợp pháp tại Việt Nam? (Phần 1),tap phap luan cong co hop phap,https://media.dieukydieu.tv/videos/original/tap-phap-luan-cong-co-hop-phap.mp4,tap phap luan cong co hop phap,,1,Tập Pháp Luân Công Có Hợp Pháp tại Việt Nam ? | Phần I,https://www.youtube.com/watch?v=iHnWDLwMOsA,Chân Tướng,712.0,
/index.html?p=1751.html,Tập Pháp Luân Công có hợp pháp tại Việt Nam? (Phần 1),tap phap luan cong co hop phap,https://media.dieukydieu.tv/videos/original/tap-phap-luan-cong-co-hop-phap.mp4,tap phap luan cong co hop phap,,2,Tóm tắt nhanh về Pháp Luân Công trong 5 phút,https://www.youtube.com/watch?v=rCEitbeDUH0,KIẾN THỨC THÚ VỊ Official,332.0,
/index.html?p=1751.html,Tập Pháp Luân Công có hợp pháp tại Việt Nam? (Phần 1),tap phap luan cong co hop phap,https://media.dieukydieu.tv/videos/original/tap-phap-luan-cong-co-hop-phap.mp4,tap phap luan cong co hop phap,,3,Pháp Luân Công 5 Bài Tập Luyện Hàng Ngày Nâng Cao Sức Khỏe,https://www.youtube.com/watch?v=uDCEq4DrsPM,Duong Le,2754.0,
/index.html?p=1754.html,Tập Pháp Luân Công Có Hợp Pháp tại Việt Nam ? | Phần II,tap phap luan cong co hop phap 2,https://media.dieukydieu.tv/videos/original/tap-phap-luan-cong-co-hop-phap-2.mp4,tap phap luan cong co hop phap 2,,1,Tập Pháp Luân Công Có Hợp Pháp tại Việt Nam ? | Phần II,https://www.youtube.com/watch?v=LsDr4bw4M60,Chân Tướng,877.0,
/index.html?p=1754.html,Tập Pháp Luân Công Có Hợp Pháp tại Việt Nam ? | Phần II,tap phap luan cong co hop phap 2,https://media.dieukydieu.tv/videos/original/tap-phap-luan-cong-co-hop-phap-2.mp4,tap phap luan cong co hop phap 2,,2,Bài 4 Pháp luân công- Pháp luân châu thiên pháp,https://www.youtube.com/watch?v=c2vhd2gACgE,Ươm mầm ước mơ ,262.0,
/index.html?p=1754.html,Tập Pháp Luân Công Có Hợp Pháp tại Việt Nam ? | Phần II,tap phap luan cong co hop phap 2,https://media.dieukydieu.tv/videos/original/tap-phap-luan-cong-co-hop-phap-2.mp4,tap phap luan cong co hop phap 2,,3,Pháp Luân Công 5 Bài Tập Luyện Hàng Ngày Nâng Cao Sức Khỏe,https://www.youtube.com/watch?v=uDCEq4DrsPM,Duong Le,2754.0,
/index.html?p=1765.html,Ca sĩ – NSND Trung Đức trải nghiệm về Pháp Luân Công,NSND trung duc,https://media.dieukydieu.tv/videos/original/NSND-trung-duc.mp4,NSND trung duc Pháp Luân Công,,1,"Ca sỹ, NSND Trung Đức Chia Sẻ Về Pháp Luân Công",https://www.youtube.com/watch?v=7D3zxlmUgug,Về Nhà,171.0,
/index.html?p=1765.html,Ca sĩ – NSND Trung Đức trải nghiệm về Pháp Luân Công,NSND trung duc,https://media.dieukydieu.tv/videos/original/NSND-trung-duc.mp4,NSND trung duc Pháp Luân Công,,2,Nghệ sĩ Trung Đức chia sẻ về Pháp Luân Công,https://www.youtube.com/watch?v=FPW4o4wO258,Chân - Thiện - Nhẫn ,163.0,
/index.html?p=1765.html,Ca sĩ – NSND Trung Đức trải nghiệm về Pháp Luân Công,NSND trung duc,https://media.dieukydieu.tv/videos/original/NSND-trung-duc.mp4,NSND trung duc Pháp Luân Công,,3,Ca sĩ - NSND Trung Đức trải nghiệm về Pháp Luân Công.,https://www.youtube.com/watch?v=uFOyBcp9sKo,Dafa Great,164.0,
/index.html?p=1771.html,Nghệ sĩ múa Lê Vi : Tôi may mắn khi tìm thấy ánh sáng chân lý của cuộc đời,le vy,https://media.dieukydieu.tv/videos/original/le-vy.mp4,Nghệ sĩ múa Lê Vi : Tôi may mắn khi tìm thấy ánh sáng chân lý của cuộc đời Pháp Luân Công,,1,Nghệ sĩ múa Lê Vi: Tôi may mắn khi tìm thấy ánh sáng chân lý của cuộc đời.,https://www.youtube.com/watch?v=iShjqy8jmgY,Hỗ Trợ và Chia Sẻ học Pháp Luân Công,355.0,
/index.html?p=1771.html,Nghệ sĩ múa Lê Vi : Tôi may mắn khi tìm thấy ánh sáng chân lý của cuộc đời,le vy,https://media.dieukydieu.tv/videos/original/le-vy.mp4,Nghệ sĩ múa Lê Vi : Tôi may mắn khi tìm thấy ánh sáng chân lý của cuộc đời Pháp Luân Công,,2,Tôi Tu Luyện PHÁP LUÂN CÔNG - Chia sẻ của nghệ sỹ múa Lê Vi. @CloudflyVeNha,https://www.youtube.com/watch?v=-2W3M5QwHXg,Clouds Fly VỀ NHÀ ,109.0,
/index.html?p=1771.html,Nghệ sĩ múa Lê Vi : Tôi may mắn khi tìm thấy ánh sáng chân lý của cuộc đời,le vy,https://media.dieukydieu.tv/videos/original/le-vy.mp4,Nghệ sĩ múa Lê Vi : Tôi may mắn khi tìm thấy ánh sáng chân lý của cuộc đời Pháp Luân Công,,3,"Ảnh hậu xuyên thành phi xấu, phải đẻ hoàng tử mới về, bất ngờ có hệ làm đẹp, làm chủ hậu cung!",https://www.youtube.com/watch?v=_3eb25oCHag,Nhà hát Hoa rơi,11381.0,
/index.html?p=1793.html,Phóng sự: Pháp Luân Công tại Cần Thơ,can tho,https://media.dieukydieu.tv/videos/original/can-tho.mp4,can tho Pháp Luân Công,,1,Phóng sự: Pháp Luân Công tại Cần Thơ,https://www.youtube.com/watch?v=1tNN8lIYFUo,Info Falun Dafa,489.0,
/index.html?p=1793.html,Phóng sự: Pháp Luân Công tại Cần Thơ,can tho,https://media.dieukydieu.tv/videos/original/can-tho.mp4,can tho Pháp Luân Công,,2,Học viên Pháp Luân Công với vấn đề thờ cúng tổ tiên và chữa bệnh,https://www.youtube.com/watch?v=cUPXV6dO9BM,Dafa Great,359.0,
/index.html?p=1793.html,Phóng sự: Pháp Luân Công tại Cần Thơ,can tho,https://media.dieukydieu.tv/videos/original/can-tho.mp4,can tho Pháp Luân Công,,3,Pháp Luân Công - 5 Bài tập hoàn chỉnh 60 phút,https://www.youtube.com/watch?v=a_Xx1PN2nnY,Art & Life Media VN,3602.0,
/index.html?p=2104.html,Khúc Hát Nhớ Con,khc hat nho con,https://media.dieukydieu.tv/videos/original/khc-hat-nho-con.mp4,khc hat nho con Pháp Luân Công,,1,Khúc hát nhớ con (Của người mẹ trong tù gửi con gái yêu),https://www.youtube.com/watch?v=QYDz5bWX6AE,Bách Thông,704.0,
/index.html?p=2104.html,Khúc Hát Nhớ Con,khc hat nho con,https://media.dieukydieu.tv/videos/original/khc-hat-nho-con.mp4,khc hat nho con Pháp Luân Công,,2,5 Ca khúc hay về Pháp Luân Đại Pháp do Đệ Tử sáng tác,https://www.youtube.com/watch?v=GXNgnmb6oKQ,A121STUDIO,1310.0,
/index.html?p=2104.html,Khúc Hát Nhớ Con,khc hat nho con,https://media.dieukydieu.tv/videos/original/khc-hat-nho-con.mp4,khc hat nho con Pháp Luân Công,,3,Khúc Hát Nhớ Con (Lời Việt)| Tội Ác Của ĐCSTQ | Bình Yên TV,https://www.youtube.com/watch?v=WiV-zclqoEc,Bình Yên TV,339.0,
/index.html?p=3706.html,Pháp Luân Công tại Kiên Giang,Clip PLC tại Kiên Giang 2,https://media.dieukydieu.tv/videos/original/Clip-PLC-ta%CC%A3i-Kie%CC%82n-Giang-2.mp4,Clip PLC tại Kiên Giang 2 Pháp Luân Công,,1,Pháp Luân Công - Bài giảng công pháp số 2,https://www.youtube.com/watch?v=GViwMYV_5sM,Ánh Sáng Pháp Luân,5683.0,
/index.html?p=3706.html,Pháp Luân Công tại Kiên Giang,Clip PLC tại Kiên Giang 2,https://media.dieukydieu.tv/videos/original/Clip-PLC-ta%CC%A3i-Kie%CC%82n-Giang-2.mp4,Clip PLC tại Kiên Giang 2 Pháp Luân Công,,2,Kiên Giang: Pháp Luân Đại Pháp tại Kiên Giang.,https://www.youtube.com/watch?v=DhNhhHwGm0I,Dafa Great,433.0,
/index.html?p=3706.html,Pháp Luân Công tại Kiên Giang,Clip PLC tại Kiên Giang 2,https://media.dieukydieu.tv/videos/original/Clip-PLC-ta%CC%A3i-Kie%CC%82n-Giang-2.mp4,Clip PLC tại Kiên Giang 2 Pháp Luân Công,,3,PLC - Chuyển pháp luân Pháp Giải - Giảng Pháp Diên Cát 2  - Hỗ trợ cho người khiếm thj,https://www.youtube.com/watch?v=dlMRHgJNBww,Tùy kỳ hữu duyên,1373.0,
/index.html?p=3735.html,Ngạo tuyết xuân mai,ngao tuyet xuan mai,https://media.dieukydieu.tv/videos/original/ngao-tuyet-xuan-mai.mp4,ngao tuyet xuan mai Pháp Luân Công,,1,Ngạo Tuyết Xuân Mai (Hòa Tấu) | 1 hour | 432 Hz | Thiên Âm Nhã Nhạc - Số 08,https://www.youtube.com/watch?v=fCjZBwqsu9g,Chánh Kiến Việt Ngữ,3512.0,
/index.html?p=3735.html,Ngạo tuyết xuân mai,ngao tuyet xuan mai,https://media.dieukydieu.tv/videos/original/ngao-tuyet-xuan-mai.mp4,ngao tuyet xuan mai Pháp Luân Công,,2,MV: NGẠO TUYẾT XUÂN MAI (Song tấu: Sáo và đàn cổ tranh),https://www.youtube.com/watch?v=VBpd1K77Sp4,Bách Thông,460.0,
/index.html?p=3735.html,Ngạo tuyết xuân mai,ngao tuyet xuan mai,https://media.dieukydieu.tv/videos/original/ngao-tuyet-xuan-mai.mp4,ngao tuyet xuan mai Pháp Luân Công,,3,Ngạo tuyết xuân mai,https://www.youtube.com/watch?v=p-Km4DYjBX0,Giá Trị Ẩn,437.0,
/index.html?p=3744.html,Vè lời sấm,loi sam,https://media.dieukydieu.tv/videos/original/loi-sam.mp4,loi sam Pháp Luân Công,,1,Pháp Luân Công-bài giảng số 4  Sư Phụ Lý Hồng Chí,https://www.youtube.com/watch?v=b2q9Giiozz0, 真 善 忍 © Chân Thiện Nhẫn,5109.0,
/index.html?p=3744.html,Vè lời sấm,loi sam,https://media.dieukydieu.tv/videos/original/loi-sam.mp4,loi sam Pháp Luân Công,,2,LỜI KHẤN NGUYỆN HÀNG NGÀY_GIÚP TÂM TỪ TĂNG TRƯỞNG_TIÊU TRỪ NGHIỆP DỮ,https://www.youtube.com/watch?v=XwkXVYJAHho,Đức Phật Trong Tôi,3526.0,
/index.html?p=3744.html,Vè lời sấm,loi sam,https://media.dieukydieu.tv/videos/original/loi-sam.mp4,loi sam Pháp Luân Công,,3,KỆ TỪ BI SÁM HỐI_SỬA ĐỔI BẢN THÂN_TIÊU TRỪ NGHIỆP DỮ,https://www.youtube.com/watch?v=GLbBbDgvAa0,Đức Phật Trong Tôi,9864.0,
/index.html?p=3747.html,Vè kính thần,kính Thần 2,https://media.dieukydieu.tv/videos/original/ki%CC%81nh-Tha%CC%82%CC%80n-2.mp4,kính Thần 2 Pháp Luân Công,,1,Pháp Luân Công-bài giảng số 2  Sư Phụ Lý Hồng Chí,https://www.youtube.com/watch?v=iMSW1f0LCLo, 真 善 忍 © Chân Thiện Nhẫn,5599.0,
/index.html?p=3747.html,Vè kính thần,kính Thần 2,https://media.dieukydieu.tv/videos/original/ki%CC%81nh-Tha%CC%82%CC%80n-2.mp4,kính Thần 2 Pháp Luân Công,,2,Hết bệnh đau thần kinh tọa nhờ tập Pháp Luân Công #phapluancong #nguyenuoc @NguyenUoc,https://www.youtube.com/watch?v=gnZzAaK4ckE,Nguyện Ước,595.0,
/index.html?p=3747.html,Vè kính thần,kính Thần 2,https://media.dieukydieu.tv/videos/original/ki%CC%81nh-Tha%CC%82%CC%80n-2.mp4,kính Thần 2 Pháp Luân Công,,3,Vè dân gian: Kính Thần,https://www.youtube.com/watch?v=87cr9L8WVeg,Bách Thông,248.0,
/index.html?p=3760.html,Mau tỉnh lại,mau tinh lai,https://media.dieukydieu.tv/videos/original/mau-tinh-lai.mp4,mau tinh lai Pháp Luân Công,,1,Trung Quốc đàn áp Pháp Luân Công: Sự thật đang dần sáng tỏ - Nguyện Ước,https://www.youtube.com/watch?v=Un439IXK6Gs,Nguyện Ước,471.0,
/index.html?p=3760.html,Mau tỉnh lại,mau tinh lai,https://media.dieukydieu.tv/videos/original/mau-tinh-lai.mp4,mau tinh lai Pháp Luân Công,,2,AN NINH THÁI NGUYÊN CẢNH BÁO VỀ PHÁP LUÂN CÔNG,https://www.youtube.com/watch?v=xscYS3vshRU,BÓC PHỐT PHÁP LUÂN CÔNG,455.0,
/index.html?p=3760.html,Mau tỉnh lại,mau tinh lai,https://media.dieukydieu.tv/videos/original/mau-tinh-lai.mp4,mau tinh lai Pháp Luân Công,,3,Tập mẫu 5 Bài công pháp. Pháp luân công Sư phụ Lý Hồng Chí.,https://www.youtube.com/watch?v=F46hVXYGlZg,Chuyển Pháp Luân ,1251.0,
/index.html?p=3772.html,Thầy thuốc nhân dân Trần Đình Chiến lý giải nguyên nhân vì sao tập khí công có thể chữa khỏi bệnh,thay thuoc tran dinh chien,https://media.dieukydieu.tv/videos/original/thay-thuoc-tran-dinh-chien.mp4,thay thuoc tran dinh chien Pháp Luân Công,,1,PGS.TS. Thầy thuốc Nhân dân Trần Đình Chiến – Nguyên Trưởng khoa Chấn thương chỉnh,https://www.youtube.com/watch?v=wUCc6-PEV8Y,Chân Tướng ,373.0,
/index.html?p=3772.html,Thầy thuốc nhân dân Trần Đình Chiến lý giải nguyên nhân vì sao tập khí công có thể chữa khỏi bệnh,thay thuoc tran dinh chien,https://media.dieukydieu.tv/videos/original/thay-thuoc-tran-dinh-chien.mp4,thay thuoc tran dinh chien Pháp Luân Công,,2,Pháp Luân Công: Chia sẻ của anh Trần Đình Trình ở Quảng Xương thoát khỏi ung thư giai đoạn cuối.,https://www.youtube.com/watch?v=O1JtVlvcla4,Khoa học và Tu luyện,161.0,
/index.html?p=3772.html,Thầy thuốc nhân dân Trần Đình Chiến lý giải nguyên nhân vì sao tập khí công có thể chữa khỏi bệnh,thay thuoc tran dinh chien,https://media.dieukydieu.tv/videos/original/thay-thuoc-tran-dinh-chien.mp4,thay thuoc tran dinh chien Pháp Luân Công,,3,"Pháp Luân Công là môn tu luyện, không chỉ là chữa bệnh khỏe người - Nguyện Ước",https://www.youtube.com/watch?v=oltKgJhzD8Q,Nguyện Ước,649.0,
/index.html?p=3779.html,Pháp Luân Công- Những bức ảnh lịch sử,Nhung hinh anh lich su,https://media.dieukydieu.tv/videos/original/Nhung-hinh-anh-lich-su.mp4,Nhung hinh anh lich su Pháp Luân Công,,1,Pháp Luân Công - Những bức ảnh lịch sử,https://www.youtube.com/watch?v=kd4DYcl75hk,Dafa Great,548.0,
/index.html?p=3779.html,Pháp Luân Công- Những bức ảnh lịch sử,Nhung hinh anh lich su,https://media.dieukydieu.tv/videos/original/Nhung-hinh-anh-lich-su.mp4,Nhung hinh anh lich su Pháp Luân Công,,2,PHÁP LUÂN CÔNG VÀ HÀNH TRÌNH TRỞ NÊN ĐỐI NGHỊCH VỚI CHÍNH PHỦ TRUNG QUỐC,https://www.youtube.com/watch?v=NRnvgvhMDhU,BATTLECRY - LỊCH SỬ THẾ GIỚI,1324.0,
/index.html?p=3779.html,Pháp Luân Công- Những bức ảnh lịch sử,Nhung hinh anh lich su,https://media.dieukydieu.tv/videos/original/Nhung-hinh-anh-lich-su.mp4,Nhung hinh anh lich su Pháp Luân Công,,3,"Pháp Luân Công - Lịch sử hình thành, phát triển và cuộc đàn áp tại Trung Quốc",https://www.youtube.com/watch?v=ORDEZsUVp9E,THỨC TỈNH,774.0,
/index.html?p=3827.html,Pháp Luân Công- Tin thật và tin giả,Pháp luân công 5. Sự hồi sinh kỳ diệu của TS.BS . Lê Thị Thanh Thái,https://media.dieukydieu.tv/videos/original/Ph%C3%A1p-lu%C3%A2n-c%C3%B4ng_-5.-S%E1%BB%B1-h%E1%BB%93i-sinh-k%E1%BB%B3-di%E1%BB%87u-c%E1%BB%A7a-TS.BS_.-L%C3%AA-Th%E1%BB%8B-Thanh-Th%C3%A1i.mp4,Pháp luân công 5. Sự hồi sinh kỳ diệu của TS.BS . Lê Thị Thanh Thái,,1,Sự hồi sinh kỳ diệu của TS.BS. Lê Thị Thanh Thái nhờ tu luyện Pháp Luân Công. Nguồn NTDVN Tin Tức,https://www.youtube.com/watch?v=lsWE8n-ANzM,HoaVu,330.0,
/index.html?p=3827.html,Pháp Luân Công- Tin thật và tin giả,Pháp luân công 5. Sự hồi sinh kỳ diệu của TS.BS . Lê Thị Thanh Thái,https://media.dieukydieu.tv/videos/original/Ph%C3%A1p-lu%C3%A2n-c%C3%B4ng_-5.-S%E1%BB%B1-h%E1%BB%93i-sinh-k%E1%BB%B3-di%E1%BB%87u-c%E1%BB%A7a-TS.BS_.-L%C3%AA-Th%E1%BB%8B-Thanh-Th%C3%A1i.mp4,Pháp luân công 5. Sự hồi sinh kỳ diệu của TS.BS . Lê Thị Thanh Thái,,2,"Bác sĩ, tiến sĩ Lê Thị Thành Thái. Chia sẻ về cảm nhận khi tu luyện pháp luân công",https://www.youtube.com/watch?v=lH3AP2uyAbI,Người Tu Luyện pháp Luân công,214.0,
/index.html?p=3827.html,Pháp Luân Công- Tin thật và tin giả,Pháp luân công 5. Sự hồi sinh kỳ diệu của TS.BS . Lê Thị Thanh Thái,https://media.dieukydieu.tv/videos/original/Ph%C3%A1p-lu%C3%A2n-c%C3%B4ng_-5.-S%E1%BB%B1-h%E1%BB%93i-sinh-k%E1%BB%B3-di%E1%BB%87u-c%E1%BB%A7a-TS.BS_.-L%C3%AA-Th%E1%BB%8B-Thanh-Th%C3%A1i.mp4,Pháp luân công 5. Sự hồi sinh kỳ diệu của TS.BS . Lê Thị Thanh Thái,,3,BÁC SĨ ƠI TẠI SAO 2021 | Dấu hiệu nhận biết sớm của bệnh trĩ | BSOTS - TẬP 24 FULL | 6/11/2021,https://www.youtube.com/watch?v=LUZnxEKuIs4,HTV Entertainment,733.0,
/index.html?p=3827.html,Pháp Luân Công- Tin thật và tin giả,THIẾU TƯỚNG NGUYÊN TỔNG BIÊN TẬP BÁO QUÂN ĐỘI NÓI GÌ VỀ PHÁP LUÂN CÔNG— Đại Kỷ Nguyên,https://media.dieukydieu.tv/videos/original/THI%E1%BA%BEU-T%C6%AF%E1%BB%9ANG-NGUY%C3%8AN-T%E1%BB%94NG-BI%C3%8AN-T%E1%BA%ACP-B%C3%81O-QU%C3%82N-%C4%90%E1%BB%98I-N%C3%93I-G%C3%8C-V%E1%BB%80-PH%C3%81P-LU%C3%82N-C%C3%94NG%E2%80%94-%C4%90%E1%BA%A1i-K%E1%BB%B7-Nguy%C3%AAn.mp4,THIẾU TƯỚNG NGUYÊN TỔNG BIÊN TẬP BÁO QUÂN ĐỘI NÓI GÌ VỀ PHÁP LUÂN CÔNG— Đại Kỷ Nguyên,,1,thiếu tướng nguyên tổng biên tập báo QDNN chia sẻ về Pháp Luân Công,https://www.youtube.com/watch?v=ADci5M9BmMY,Thuỷ là Nước ,10759.0,
/index.html?p=3827.html,Pháp Luân Công- Tin thật và tin giả,THIẾU TƯỚNG NGUYÊN TỔNG BIÊN TẬP BÁO QUÂN ĐỘI NÓI GÌ VỀ PHÁP LUÂN CÔNG— Đại Kỷ Nguyên,https://media.dieukydieu.tv/videos/original/THI%E1%BA%BEU-T%C6%AF%E1%BB%9ANG-NGUY%C3%8AN-T%E1%BB%94NG-BI%C3%8AN-T%E1%BA%ACP-B%C3%81O-QU%C3%82N-%C4%90%E1%BB%98I-N%C3%93I-G%C3%8C-V%E1%BB%80-PH%C3%81P-LU%C3%82N-C%C3%94NG%E2%80%94-%C4%90%E1%BA%A1i-K%E1%BB%B7-Nguy%C3%AAn.mp4,THIẾU TƯỚNG NGUYÊN TỔNG BIÊN TẬP BÁO QUÂN ĐỘI NÓI GÌ VỀ PHÁP LUÂN CÔNG— Đại Kỷ Nguyên,,2,Thiếu tướng Quân đội vượt cửa tử nhờ học Pháp Luân Công.,https://www.youtube.com/watch?v=oAnHC0iotNU,Kỷ Nguyên Mới,313.0,
/index.html?p=3827.html,Pháp Luân Công- Tin thật và tin giả,THIẾU TƯỚNG NGUYÊN TỔNG BIÊN TẬP BÁO QUÂN ĐỘI NÓI GÌ VỀ PHÁP LUÂN CÔNG— Đại Kỷ Nguyên,https://media.dieukydieu.tv/videos/original/THI%E1%BA%BEU-T%C6%AF%E1%BB%9ANG-NGUY%C3%8AN-T%E1%BB%94NG-BI%C3%8AN-T%E1%BA%ACP-B%C3%81O-QU%C3%82N-%C4%90%E1%BB%98I-N%C3%93I-G%C3%8C-V%E1%BB%80-PH%C3%81P-LU%C3%82N-C%C3%94NG%E2%80%94-%C4%90%E1%BA%A1i-K%E1%BB%B7-Nguy%C3%AAn.mp4,THIẾU TƯỚNG NGUYÊN TỔNG BIÊN TẬP BÁO QUÂN ĐỘI NÓI GÌ VỀ PHÁP LUÂN CÔNG— Đại Kỷ Nguyên,,3,"Giải đáp, chia sẻ những câu hỏi lớn về Pháp Luân Công | Tân Kỷ Nguyên",https://www.youtube.com/watch?v=f6rSoSPemNM,Tân Kỷ Nguyên,346.0,
/index.html?p=3827.html,Pháp Luân Công- Tin thật và tin giả,Nghệ sĩ múa Lê Vi Tôi may mắn khi tìm thấy ánh sáng chân lý của cuộc đời,https://media.dieukydieu.tv/videos/original/Ngh%E1%BB%87-s%C4%A9-m%C3%BAa-L%C3%AA-Vi-_-T%C3%B4i-may-m%E1%BA%AFn-khi-t%C3%ACm-th%E1%BA%A5y-%C3%A1nh-s%C3%A1ng-ch%C3%A2n-l%C3%BD-c%E1%BB%A7a-cu%E1%BB%99c-%C4%91%E1%BB%9Di.mp4,Nghệ sĩ múa Lê Vi Tôi may mắn khi tìm thấy ánh sáng chân lý của cuộc đời Pháp Luân Công,,1,Nghệ sĩ múa Lê Vi: Tôi may mắn khi tìm thấy ánh sáng chân lý của cuộc đời.,https://www.youtube.com/watch?v=iShjqy8jmgY,Hỗ Trợ và Chia Sẻ học Pháp Luân Công,355.0,
/index.html?p=3827.html,Pháp Luân Công- Tin thật và tin giả,Nghệ sĩ múa Lê Vi Tôi may mắn khi tìm thấy ánh sáng chân lý của cuộc đời,https://media.dieukydieu.tv/videos/original/Ngh%E1%BB%87-s%C4%A9-m%C3%BAa-L%C3%AA-Vi-_-T%C3%B4i-may-m%E1%BA%AFn-khi-t%C3%ACm-th%E1%BA%A5y-%C3%A1nh-s%C3%A1ng-ch%C3%A2n-l%C3%BD-c%E1%BB%A7a-cu%E1%BB%99c-%C4%91%E1%BB%9Di.mp4,Nghệ sĩ múa Lê Vi Tôi may mắn khi tìm thấy ánh sáng chân lý của cuộc đời Pháp Luân Công,,2,Tôi Tu Luyện PHÁP LUÂN CÔNG - Chia sẻ của nghệ sỹ múa Lê Vi. @CloudflyVeNha,https://www.youtube.com/watch?v=-2W3M5QwHXg,Clouds Fly VỀ NHÀ ,109.0,
/index.html?p=3827.html,Pháp Luân Công- Tin thật và tin giả,Nghệ sĩ múa Lê Vi Tôi may mắn khi tìm thấy ánh sáng chân lý của cuộc đời,https://media.dieukydieu.tv/videos/original/Ngh%E1%BB%87-s%C4%A9-m%C3%BAa-L%C3%AA-Vi-_-T%C3%B4i-may-m%E1%BA%AFn-khi-t%C3%ACm-th%E1%BA%A5y-%C3%A1nh-s%C3%A1ng-ch%C3%A2n-l%C3%BD-c%E1%BB%A7a-cu%E1%BB%99c-%C4%91%E1%BB%9Di.mp4,Nghệ sĩ múa Lê Vi Tôi may mắn khi tìm thấy ánh sáng chân lý của cuộc đời Pháp Luân Công,,3,"Ảnh hậu xuyên thành phi xấu, phải đẻ hoàng tử mới về, bất ngờ có hệ làm đẹp, làm chủ hậu cung!",https://www.youtube.com/watch?v=_3eb25oCHag,Nhà hát Hoa rơi,11381.0,
